tcp.flags,tcp.time_delta,tcp.len,mqtt.conack.flags,mqtt.conack.flags.reserved,mqtt.conack.flags.sp,mqtt.conack.val,mqtt.conflag.cleansess,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.uname,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.topic,mqtt.msg,mqtt.msgid,mqtt.msgtype,mqtt.proto_len,mqtt.protoname,mqtt.qos,mqtt.retain,mqtt.sub.qos,mqtt.suback.qos,mqtt.ver,mqtt.willmsg,mqtt.willmsg_len,mqtt.willtopic,mqtt.willtopic_len,Line_origin,Line_prediction
"0x0018","0.011005089","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e313633323339",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005326687","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383039393030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006865531","18",,,,,,,,,,,,,"0","0x30",,"16","iot/intensity","30",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008979581","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31352e313534343133",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007137248","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323031",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005467884","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333833323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008756354","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323236",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.988945064","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000305571","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006298765","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32362e303430313237",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.016408340","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323730373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006676940","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313435",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.947444979","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e313833353235",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006386681","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323535",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005846112","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353838313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008260264","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e373734363839",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0010","0.000146145","1436",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32382e313838303432",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007983755","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313732",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.332686491","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006281109","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.012408052","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e333032323934",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.012454615","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343937383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011510766","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3330",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007452769","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333838333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006051058","18",,,,,,,,,,,,,"0","0x30",,"16","iot/intensity","32",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.960196254","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e313534393931",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006622201","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313735",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007244178","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313037",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008042559","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3336",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.991399996","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.002847328","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006657358","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e303236373337",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008461984","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313330",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.013087062","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373034373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009743019","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3330",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006528402","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373937303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008930732","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e313835393533",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007788967","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007711885","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e383736313737",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006049081","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e313533353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.032074772","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31352e323133383234",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001013432","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006735796","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313932",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.999272568","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007166367","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32382e303338303832",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006643089","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313335",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009342554","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e343633373736",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007682198","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e303631333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.025799966","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e313737333230",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006915588","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3634",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.033264510","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353739333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.993230734","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.003704667","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.014492579","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e333332323638",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.012611443","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313936",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010480621","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e323938303733",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006378768","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3931",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009948124","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363537313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008355425","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3433",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007485586","18",,,,,,,,,,,,,"0","0x30",,"16","iot/intensity","31",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010703017","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e383037373435",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010839007","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313433",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0010","0.000143333","1436",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001061140","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.006841788","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e303639353932",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.965275604","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e323934313439",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009119901","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313233",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006545071","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373932393030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009813335","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e313935303432",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.017325797","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313832",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006678873","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e383532353031",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007921679","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343737343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009776617","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323433",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","1.011166555","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.002035771","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009003236","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32312e303032393933",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.955750578","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e383434373633",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009432921","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353035323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009618858","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3335",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010606301","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e353833353631",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.957814505","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e323730343632",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006897466","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313439",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005434609","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383838383030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007134601","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32352e343935373638",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.973434703","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000176458","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.005145287","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313430",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007757253","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31362e363636323930",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.034514830","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383135313030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005866482","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313335",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008344647","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e383130393334",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.960613828","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32332e353435323335",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.001425410","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313230",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005836638","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393830353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.021942342","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323236",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.000296040","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009075789","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32392e303034393631",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.978837303","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.009031259","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383233353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.021820312","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313937",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","2.961283729","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33312e353331313931",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007435798","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333934343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009628757","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313733",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007733401","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313932",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009008968","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3431",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.011936715","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e323434303537",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","1.017579613","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000951037","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.007421996","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e313631373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007140332","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33342e303833333336",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006751948","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323439",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007677152","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e343736323535",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006601272","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323033",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.019125797","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e313938333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009174177","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313535",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0010","0.000141405","1436",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e333037303030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007462622","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e383435303030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.146033760","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000297811","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.050593155","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007007468","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e353733343431",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.946966034","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32322e323835363435",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.014177957","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e363439343030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008696263","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323431",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009450061","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e303033323132",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.959929528","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e373933323030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006841116","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323132",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005761173","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313630",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.995048200","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.002069053","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.009210272","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e363536343239",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007208249","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3831",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.010879692","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393430373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007179447","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e353732323530",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007183771","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3230",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007625644","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343830373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.005748882","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e313833303639",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.008156944","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3136",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.013520203","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3339",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.988526423","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.004633105","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.029480655","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31382e353532313330",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.938969841","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32342e303836393735",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.007341271","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.026855146","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343536353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009318866","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32302e313937393239",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.959519963","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33332e383538343130",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.005724924","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323231",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008140799","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e343635323030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006072891","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3634",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.001190099","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,legitimate
"0x0018","0.031694242","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e393637323531",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.990646143","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.030051801","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353332363030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007901426","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3932",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.004930969","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31372e323836343531",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.006416223","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3533",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009158243","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e373335353030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.006474921","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323038",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.009579284","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313335",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0010","0.000099999","1436",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e323533383030",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.271909672","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.951068902","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","33302e393139363734",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.000507602","29",,,,,"1","0","0","0","0","0","0","0x02",,"0x10","60","27",,,,"1","4","MQTT",,,,,"4",,,,,UNKNOWN,dos
"0x0018","0.025597708","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","323237",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.050706149","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e393835333030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.008259393","20",,,,,,,,,,,,,"0","0x30",,"18","iot/intensity","313734",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.018344510","20",,,,,,,,,,,,,"0","0x30",,"18","iot/move","302e353738373030",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.007043201","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32372e323332363734",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.010332146","19",,,,,,,,,,,,,"0","0x30",,"17","iot/intensity","3739",,"3",,,"0","0",,,,,,,,legitimate,legitimate
"0x0018","0.019303881","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","32362e353637393332",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","2.943121161","28",,,,,,,,,,,,,"0","0x30",,"26","iot/temperature","31392e383031303438",,"3",,,"0","0",,,,,,,,legitimate,malformed
"0x0018","0.996612643","42",,,,,,,,,,,,,"0","0x30",,"40","iot/intensity-response","4d657373616765205265636569766564",,"3",,,"0","0",,,,,,,,legitimate,malformed
