sample,wall_time_s,cpu_time_s,cpu_percent,ram_change_mb,pred_idx
4570,2.2322999939206056e-05,2.2393000000064944e-05,100.31357819759677,0.0,1
4571,2.2563000129594002e-05,2.2622999999999394e-05,100.26592150893399,0.0,3
4572,2.697100035220501e-05,2.708999999967432e-05,100.44121332510969,0.0,3
4573,2.6280999918526504e-05,2.637999999999252e-05,100.3766983058975,0.0,2
4574,2.5628999992477475e-05,2.573799999971982e-05,100.42529949383253,0.0,2
4575,2.66010001723771e-05,2.6720000000146626e-05,100.44735095296566,0.0,1
4576,2.27240002459439e-05,2.28120000000942e-05,100.38725467874438,0.0,2
4577,2.2542999886354664e-05,2.2642999999877844e-05,100.44359718771818,0.0,1
4578,2.2423000245908042e-05,2.2511999999696997e-05,100.39691278068463,0.0,2
4579,2.261299960082397e-05,2.271200000025786e-05,100.43780303887806,0.0,2
4580,2.255300023534801e-05,2.267299999969552e-05,100.53207893892287,0.0,1
4581,2.2433000140154036e-05,2.2532000000019536e-05,100.44131350798816,0.0,1
4582,2.236299997093738e-05,2.2471999999940095e-05,100.48741237376188,0.0,2
4583,2.2343000182445394e-05,2.2452000000061645e-05,100.48784772289395,0.0,0
4584,3.8112999845907325e-05,3.821200000020397e-05,100.25975429563904,0.0,0
4585,2.3224999949889025e-05,2.3324000000268796e-05,100.42626501870132,0.0,1
4586,2.2554000224772608e-05,2.2632000000299968e-05,100.3458356599717,0.0,3
4587,2.2573000023839995e-05,2.265299999981707e-05,100.35440559913428,0.0,3
4588,2.2433000140154036e-05,2.254200000040285e-05,100.48589069481486,0.0,1
4589,2.2313000044960063e-05,2.2432000000183194e-05,100.53332118040312,0.0,3
4590,2.2764000277675223e-05,2.2833000000055392e-05,100.30310895070511,0.0,2
4591,2.2492999960377347e-05,2.2581999999715663e-05,100.39567883117012,0.0,1
4592,2.2423000245908042e-05,2.248200000032341e-05,100.26312158840625,0.0,1
4593,2.236299997093738e-05,2.2452000000061645e-05,100.39797893502629,0.0,0
4594,2.635100008774316e-05,2.6469999999889637e-05,100.45159542996561,0.0,1
4595,2.270400000270456e-05,2.2782999999915177e-05,100.34795629493132,0.0,2
4596,2.2453000383393373e-05,2.2572000000220527e-05,100.52999427602187,0.0,1
4597,2.643000016178121e-05,2.6550000000291618e-05,100.45402889813045,0.0,0
4598,2.3194000277726445e-05,2.3303999999946257e-05,100.47425938131703,0.0,3
4599,2.2823999643151183e-05,2.2893000000134833e-05,100.30231492316184,0.0,3
4600,2.2743000045011286e-05,2.2852999999933843e-05,100.48366510444909,0.0,3
4601,2.258299991808599e-05,2.2621999999916653e-05,100.17269663894135,0.0,2
4602,2.2403000002668705e-05,2.252200000008031e-05,100.53117884835704,0.0,3
4603,2.2542999886354664e-05,2.2611999999977428e-05,100.30608221607866,0.0,0
4604,2.3034000150801148e-05,2.3123999999707934e-05,100.39072609324289,0.0,3
4605,2.2823999643151183e-05,2.2873000000256383e-05,100.21468786308847,0.0,0
4606,2.2744000034435885e-05,2.2823000000116167e-05,100.34734420313345,0.0,1
4607,2.242299979116069e-05,2.250199999975777e-05,100.35231775111653,0.0,2
4608,3.7182000141910976e-05,3.732000000011837e-05,100.37114694658894,0.0,0
4609,2.3144000351749128e-05,2.321400000004914e-05,100.30245267557957,0.0,3
4610,2.287400002387585e-05,2.2952999999770185e-05,100.34537018366649,0.0,1
4611,2.261300005557132e-05,2.269300000001806e-05,100.35377855326644,0.0,2
4612,2.284399988639052e-05,2.2913000000013284e-05,100.30204917687759,0.0,0
4613,2.2654000076727243e-05,2.2782999999915177e-05,100.56943552022169,0.0,1
4614,2.7612999929260695e-05,2.773199999994702e-05,100.43095669065723,0.0,3
4615,2.3415000214299653e-05,2.350400000006303e-05,100.3800973091985,0.0,1
4616,2.3114000214263797e-05,2.319400000017069e-05,100.34610965287402,0.0,3
4617,2.3084000076778466e-05,2.3182999999704634e-05,100.42886814502205,0.0,2
4618,2.287400002387585e-05,2.2933000000335824e-05,100.25793466992387,0.0,0
4619,2.2893999812367838e-05,2.2953000000214274e-05,100.25771026613953,0.0,2
4620,2.2663999970973236e-05,2.2813000000176942e-05,100.65743041561304,0.0,2
4621,2.2824000097898534e-05,2.290300000007406e-05,100.34612645389358,0.0,0
4622,2.2834000446891878e-05,2.292299999995251e-05,100.38976767679246,0.0,0
4623,2.640999991854187e-05,2.6550000000291618e-05,100.53010254517818,0.0,0
4624,2.3053999939293135e-05,2.3183999999787375e-05,100.5638937313983,0.0,1
4625,2.2652999632555293e-05,2.2763000000036726e-05,100.48558852807885,0.0,1
4626,2.2993999664322473e-05,2.306299999998984e-05,100.30007974547563,0.0,0
4627,2.275400038342923e-05,2.2802999999793627e-05,100.2153450625767,0.0,0
4628,2.2693000119033968e-05,2.2782999999915177e-05,100.39659754289482,0.0,1
4629,2.2763999822927872e-05,2.2831999999972652e-05,100.29871805295083,0.0,1
4630,2.304400004504714e-05,2.3184000000231464e-05,100.60753321867143,0.0,1
4631,2.261300005557132e-05,2.2723000000279825e-05,100.48644560402505,0.0,2
4632,2.603999973871396e-05,2.608899999989589e-05,100.18817304790169,0.0,1
4633,2.757299989752937e-05,2.769200000019012e-05,100.4315819936278,0.0,1
4634,2.3444999897037633e-05,2.3564999999781122e-05,100.51183665289183,0.0,1
4635,3.591899985622149e-05,3.600799999992077e-05,100.24778012766373,0.0,2
4636,2.2944000193092506e-05,2.3033999999810817e-05,100.39225856851853,0.0,1
4637,2.6670999886846403e-05,2.6779999999781978e-05,100.40868401409027,0.0,1
4638,2.3134000002755783e-05,2.323399999992759e-05,100.4322641876022,0.0,2
4639,2.3084000076778466e-05,2.3183999999787375e-05,100.43320015021793,0.0,0
4640,2.264400018248125e-05,2.2743000000158275e-05,100.43720109909565,0.0,1
4641,2.2714000351697905e-05,2.2842999999994618e-05,100.56793011490409,0.0,0
4642,2.323399985471042e-05,2.3354000000086472e-05,100.51648509135944,0.0,0
4643,2.3004000013315817e-05,2.3102999999746743e-05,100.43035987816735,0.0,1
4644,2.2944000193092506e-05,2.3033999999810817e-05,100.39225856851853,0.0,1
4645,2.349599981243955e-05,2.3603999999899372e-05,100.45965350835016,0.0,1
4646,2.343500000279164e-05,2.3563999999698382e-05,100.55045870233145,0.0,3
4647,2.287400002387585e-05,2.294299999983096e-05,100.30165242582444,0.0,3
4648,2.6981999781128252e-05,2.7121000000018824e-05,100.51515906907609,0.0,0
4649,2.6991000140696997e-05,2.7041000000060933e-05,100.18524641214961,0.0,2
4650,2.3685999622102827e-05,2.371500000020177e-05,100.12243679203591,0.0,2
4651,2.3335000150837004e-05,2.344399999998359e-05,100.46710884269127,0.0,1
4652,2.2973999875830486e-05,2.3074000000011807e-05,100.43527520119177,0.0,3
4653,2.8854999982286245e-05,2.894400000030828e-05,100.30843880809796,0.125,1
4654,2.3485000383516308e-05,2.352500000002422e-05,100.17031984609201,0.0,3
4655,2.6911000077234348e-05,2.692099999990205e-05,100.03715923837466,0.0,0
4656,2.3455000246030977e-05,2.3494000000123805e-05,100.16627479720204,0.0,2
4657,2.3363999844150385e-05,2.350500000014577e-05,100.60349322434483,0.0,1
4658,2.530899973862688e-05,2.3915000000318543e-05,94.49207889405128,0.0,1
4659,2.2833999992144527e-05,2.2933999999974475e-05,100.43794345215184,0.0,1
4660,2.2803999854659196e-05,2.2883000000195608e-05,100.34643109121171,0.0,3
4661,2.3143999897001777e-05,2.3222999999905625e-05,100.34134161448074,0.0,3
4662,2.29550000767631e-05,2.308300000031238e-05,100.55761238562945,0.0,0
4663,2.301399990756181e-05,2.3104000000273572e-05,100.39106671188517,0.0,0
4664,2.292399994985317e-05,2.302400000031568e-05,100.43622426575321,0.0,3
4665,2.2933999844099162e-05,2.3073000000373156e-05,100.60608771788127,0.0,1
4666,2.2943999738345155e-05,2.3033000000172166e-05,100.38790212187054,0.0,1
4667,2.2944000193092506e-05,2.3053000000050616e-05,100.47506888964779,0.0,3
4668,2.2572999569092644e-05,2.269300000001806e-05,100.5316104780763,0.0,1
4669,2.304399959029979e-05,2.3162999999826184e-05,100.51640518851808,0.0,1
4670,2.2772999727749266e-05,2.2842999999994618e-05,100.30738274747377,0.0,3
4671,2.2524000087287277e-05,2.25620000002813e-05,100.16870854575903,0.0,1
4672,2.6841999897442292e-05,2.6980999999981492e-05,100.51784555200913,0.0,2
4673,2.3004000013315817e-05,2.3103999999829483e-05,100.43470694859928,0.0,3
4674,2.663099985511508e-05,2.6771000000369582e-05,100.5257036762276,0.0,3
4675,2.2864000129629858e-05,2.298300000003195e-05,100.52046828957056,0.0,2
4676,2.3024999791232403e-05,2.3163999999908924e-05,100.60369255130004,0.0,3
4677,2.298400022482383e-05,2.3074000000011807e-05,100.3915757670885,0.0,0
4678,3.2251999982690904e-05,3.222100000010997e-05,99.90388198376047,0.0,1
4679,2.3615999907633523e-05,2.375499999995867e-05,100.58858440408538,0.0,0
4680,2.324499973838101e-05,2.3373999999964923e-05,100.5549591870759,0.0,1
4681,2.2974000330577837e-05,2.3103000000190832e-05,100.56150286304862,0.0,1
4682,2.2994000119069824e-05,2.306299999998984e-05,100.30007776186274,0.0,3
4683,2.3004000013315817e-05,2.3103999999829483e-05,100.43470694859928,0.0,1
4684,2.309399997102446e-05,2.319400000017069e-05,100.43301303053475,0.0,3
4685,2.329399967493373e-05,2.3383999999904148e-05,100.38636698817879,0.0,2
4686,2.29540000873385e-05,2.3104000000273572e-05,100.65348049300485,0.0,0
4687,2.3273999886441743e-05,2.3354000000086472e-05,100.34373169216751,0.0,2
4688,2.3033999696053797e-05,2.3123000000069283e-05,100.38638666835935,0.0,2
4689,2.349499982301495e-05,2.350400000006303e-05,100.03830677640298,0.0,1
4690,2.2973999875830486e-05,2.302299999978885e-05,100.21328512328371,0.0,3
4691,2.298400022482383e-05,2.30029999999104e-05,100.08266522320189,0.0,3
4692,2.7522999971552053e-05,2.7701999999685256e-05,100.65036525203728,0.0,0
4693,2.41160000769014e-05,2.4186000000092633e-05,100.29026340590485,0.0,2
4694,2.304400004504714e-05,2.3103000000190832e-05,100.25603174374396,0.0,0
4695,2.2943999738345155e-05,2.3032999999728077e-05,100.387902119935,0.0,2
4696,2.326499998162035e-05,2.3353000000003732e-05,100.3782506703327,0.0,3
4697,2.3165000129665714e-05,2.321400000004914e-05,100.21152544834513,0.0,0
4698,2.3053999939293135e-05,2.3134000000091248e-05,100.34701162925641,0.0,1
4699,2.714199990805355e-05,2.7270999999995382e-05,100.47527850703277,0.0,0
4700,2.3174000034487108e-05,2.325399999980604e-05,100.34521431431725,0.0,0
4701,4.107899985683616e-05,4.140799999996503e-05,100.80089618606942,0.0,2
4702,2.4296999981743284e-05,2.4416000000027083e-05,100.48977247550404,0.0,2
4703,2.3234999844135018e-05,2.3293999999562942e-05,100.25392793554427,0.0,2
4704,2.284399988639052e-05,2.292299999995251e-05,100.34582434755244,0.0,1
4705,2.323500029888237e-05,2.3384000000348237e-05,100.64127264708078,0.0,2
4706,2.3033999696053797e-05,2.3113000000130057e-05,100.34297258452163,0.0,1
4707,2.2744000034435885e-05,2.2822000000033427e-05,100.3429474387946,0.0,0
4708,2.292399994985317e-05,2.2973000000092725e-05,100.21375000151258,0.0,2
4709,2.284399988639052e-05,2.2913000000013284e-05,100.30204917687759,0.0,1
4710,2.2744000034435885e-05,2.2803000000237716e-05,100.25940892416682,0.0,1
4711,2.694200020414428e-05,2.7041000000060933e-05,100.3674552563526,0.0,1
4712,2.3304000023927074e-05,2.344399999998359e-05,100.60075513179186,0.0,3
4713,2.2803999854659196e-05,2.2852999999933843e-05,100.21487522183365,0.0,3
4714,2.259399980175658e-05,2.265300000026116e-05,100.2611321546528,0.0,3
4715,2.2713999896950554e-05,2.2792999999854402e-05,100.34780357163977,0.0,1
4716,2.2773999717173865e-05,2.2823000000116167e-05,100.21515888096437,0.0,0
4717,2.2853000245959265e-05,2.298300000003195e-05,100.5688520223758,0.0,0
4718,2.2622999949817313e-05,2.271199999981377e-05,100.39340516374433,0.0,1
4719,2.2833999992144527e-05,2.2932999999891734e-05,100.43356401761088,0.0,1
4720,2.2974999865255086e-05,2.3043999999750042e-05,100.30032702894289,0.0,2
4721,2.290399970661383e-05,2.2992999999971175e-05,100.38857970004096,0.0,3
4722,2.2853999780636514e-05,2.29230000003966e-05,100.30191747800114,0.0,0
4723,2.2914000055607175e-05,2.3012999999849626e-05,100.43205003055861,0.0,2
4724,2.2893999812367838e-05,2.302400000031568e-05,100.56783519268491,0.0,1
4725,3.0247999802668346e-05,3.033700000010242e-05,100.29423498417975,0.0,1
4726,2.3645000055694254e-05,2.3705000000262544e-05,100.25375320121364,0.0,0
4727,2.304400004504714e-05,2.311399999976871e-05,100.30376651008821,0.0,3
4728,2.2764000277675223e-05,2.2833000000055392e-05,100.30310895070511,0.0,3
4729,2.29540000873385e-05,2.3053000000050616e-05,100.43129699544929,0.0,0
4730,2.2743000045011286e-05,2.2852999999933843e-05,100.48366510444909,0.0,0
4731,2.6841999897442292e-05,2.696100000010304e-05,100.44333545605926,0.0,3
4732,2.326499998162035e-05,2.3354000000086472e-05,100.38254897286238,0.0,3
4733,2.3164999674918363e-05,2.3282999999985066e-05,100.50939057510313,0.0,1
4734,2.2963999981584493e-05,2.3033000000172166e-05,100.30047038252485,0.0,2
4735,2.2773999717173865e-05,2.2862999999873068e-05,100.39079776852762,0.0,1
4736,2.2853999780636514e-05,2.2952999999770185e-05,100.43318552587697,0.0,1
4737,2.29540000873385e-05,2.3013999999932366e-05,100.26139196813439,0.0,2
4738,2.3114000214263797e-05,2.3183999999787375e-05,100.30284582882534,0.0,2
4739,2.2954999622015748e-05,2.304300000011139e-05,100.38336039880062,0.0,1
4740,2.3004000013315817e-05,2.3064000000072582e-05,100.26082414676594,0.0,0
4741,2.2854000235383864e-05,2.294299999983096e-05,100.38942751172857,0.0,1
4742,2.2712999907525955e-05,2.2792999999854402e-05,100.35222160284489,0.0,1
4743,2.2803999854659196e-05,2.288299999975152e-05,100.34643108926429,0.0,1
4744,2.2883999918121845e-05,2.292299999995251e-05,100.17042510911645,0.0,1
4745,2.3244000203703763e-05,2.3323999999824707e-05,100.34417396067738,0.0,3
4746,2.2864000129629858e-05,2.294299999983096e-05,100.34552077393808,0.0,3
4747,2.298399977007648e-05,2.3064000000072582e-05,100.34806922553253,0.0,2
4748,3.824399982477189e-05,3.8312000000040314e-05,100.17780612796776,0.0,0
4749,2.372599965383415e-05,2.375499999995867e-05,100.12223023917912,0.0,2
4750,2.9316000109247398e-05,2.946599999997801e-05,100.51166560980909,0.0,0
4751,2.3625000267202267e-05,2.3704999999818455e-05,100.33862320301112,0.0,1
4752,2.324499973838101e-05,2.3333999999763932e-05,100.38287916706649,0.0,2
4753,2.3085000066203065e-05,2.3223999999988365e-05,100.60212230186994,0.0,0
4754,2.3425000108545646e-05,2.348399999974049e-05,100.25186719710332,0.0,1
4755,2.3023999801807804e-05,2.3112999999685968e-05,100.38655402468852,0.0,3
4756,2.278400006616721e-05,2.2863000000317157e-05,100.346734260536,0.0,0
4757,2.2722999801771948e-05,2.2872999999812293e-05,100.66012498063151,0.0,0
4758,2.3034000150801148e-05,2.3114000000212798e-05,100.34731201219023,0.0,3
4759,2.2963999981584493e-05,2.302299999978885e-05,100.2569239603365,0.0,1
4760,2.2863999674882507e-05,2.29630000001535e-05,100.43299653026041,0.0,2
4761,2.901600009863614e-05,2.9094999999923488e-05,100.27226323758892,0.0,1
4762,2.2723999791196547e-05,2.2852999999933843e-05,100.56768266996407,0.0,2
4763,2.321500005564303e-05,2.329400000000703e-05,100.34029698115292,0.0,1
4764,2.2963999981584493e-05,2.3083999999951033e-05,100.52255712620959,0.0,1
4765,2.7982999654341256e-05,2.8103000000001543e-05,100.42883303127823,0.0,3
4766,2.4467000002914574e-05,2.45059999999242e-05,100.1593983610781,0.0,1
4767,2.306500027771108e-05,2.31539999999697e-05,100.38586482196847,0.0,1
4768,2.2833999992144527e-05,2.292299999995251e-05,100.38976967609092,0.0,2
4769,2.2794000415160554e-05,2.2852999999933843e-05,100.25883821926251,0.0,1
4770,2.7122000119561562e-05,2.723100000023848e-05,100.40188732466785,0.0,1
4771,3.8373999814211857e-05,3.848199999989532e-05,100.28144104395254,0.0,0
4772,2.4276000203826698e-05,2.431600000019074e-05,100.16477095084939,0.0,0
4773,2.3074000182532473e-05,2.3133000000008508e-05,100.25569826215353,0.0,3
4774,2.298399977007648e-05,2.306299999998984e-05,100.34371837236186,0.0,1
4775,2.3074000182532473e-05,2.3163000000270273e-05,100.38571473101217,0.0,1
4776,2.7441999918664806e-05,2.757199999958715e-05,100.47372670107006,0.0,0
4777,2.332499980184366e-05,2.3394000000287463e-05,100.29582078898174,0.0,1
4778,2.309499996044906e-05,2.3103000000190832e-05,100.0346397045052,0.0,3
4779,2.27240002459439e-05,2.2812999999732853e-05,100.39165531079783,0.0,2
4780,2.2943999738345155e-05,2.2993000000415265e-05,100.21356460350816,0.0,3
4781,2.309399997102446e-05,2.3163999999908924e-05,100.30310915810294,0.0,1
4782,2.2762999833503272e-05,2.2852999999933843e-05,100.39537919909003,0.0,2
4783,2.2714000351697905e-05,2.275200000001476e-05,100.16729615095747,0.0,2
4784,2.275399992868188e-05,2.28120000000942e-05,100.254900551965,0.0,3
4785,2.2793999960413203e-05,2.290300000007406e-05,100.47819619132297,0.0,1
4786,2.3024999791232403e-05,2.3103000000190832e-05,100.33876312558374,0.0,3
4787,2.2684000214212574e-05,2.2763000000036726e-05,100.34826214546875,0.0,0
4788,2.2714000351697905e-05,2.2813000000176942e-05,100.43585298470614,0.0,1
4789,2.6761000299302395e-05,2.6869999999679095e-05,100.40730801972131,0.0,2
4790,2.2712999907525955e-05,2.2803000000237716e-05,100.3962492540756,0.0,2
4791,2.287400002387585e-05,2.290300000007406e-05,100.12678139445632,0.0,0
4792,2.287400002387585e-05,2.29630000001535e-05,100.38908794344998,0.0,3
4793,2.2403000002668705e-05,2.2513000000223826e-05,100.49100565791196,0.0,2
4794,2.29540000873385e-05,2.3033999999810817e-05,100.34852275057908,0.0,1
4795,2.6881999929173617e-05,2.68610000002667e-05,99.92188107669725,0.0,2
4796,2.329500011910568e-05,2.34039999997826e-05,100.46791105438768,0.0,1
4797,2.3024999791232403e-05,2.308300000031238e-05,100.25190101891799,0.0,0
4798,2.6850999802263686e-05,2.9386000000020118e-05,109.44098996843582,0.0,1
4799,2.298400022482383e-05,2.308300000031238e-05,100.43073344291751,0.0,3
4800,2.309499996044906e-05,2.3123000000069283e-05,100.12123853504298,0.0,1
4801,2.9056000130367465e-05,2.915500000000293e-05,100.34072091544353,0.0,1
4802,2.3545999738416867e-05,2.363499999979979e-05,100.37798463591126,0.0,3
4803,2.3053999939293135e-05,2.3113000000130057e-05,100.25592114597157,0.0,3
4804,2.287400002387585e-05,2.290300000007406e-05,100.12678139445632,0.0,1
4805,3.871399985655444e-05,3.878199999984844e-05,100.17564742353142,0.0,1
4806,2.281400020365254e-05,2.296299999970941e-05,100.65310684109232,0.0,3
4807,2.284400034113787e-05,2.292299999995251e-05,100.34582235000397,0.0,3
4808,2.2893999812367838e-05,2.2952999999770185e-05,100.25771026419976,0.0,3
4809,2.6681000235839747e-05,2.6831000000004934e-05,100.56219692979762,0.0,1
4810,2.2883999918121845e-05,2.2953999999852925e-05,100.30589093681847,0.0,1
4811,2.2552999780600658e-05,2.2641999999795104e-05,100.39462696785463,0.0,1
4812,2.278400006616721e-05,2.2862999999873068e-05,100.34673425858689,0.0,3
4813,2.2633999833487906e-05,2.2743000000158275e-05,100.48157712941705,0.0,3
4814,2.2663999970973236e-05,2.2763000000036726e-05,100.43681622480712,0.0,2
4815,2.301399990756181e-05,2.3142999999947733e-05,100.56052877771819,0.0,1
4816,2.281400020365254e-05,2.290300000007406e-05,100.39011043932256,0.0,3
4817,2.8684999961114954e-05,2.8794999999970372e-05,100.38347582013085,0.0,2
4818,2.4467000002914574e-05,2.4535999999741875e-05,100.28201249364075,0.0,1
4819,2.3034000150801148e-05,2.3102999999746743e-05,100.29955651859798,0.0,1
4820,2.2773999717173865e-05,2.2833000000055392e-05,100.25906860285518,0.0,3
4821,2.307499971720972e-05,2.3162999999826184e-05,100.38136634320662,0.0,2
4822,2.332499980184366e-05,2.3364000000025698e-05,100.16720342342278,0.0,2
4823,2.31849999181577e-05,2.329400000000703e-05,100.47013190525813,0.0,3
4824,2.281400020365254e-05,2.2862999999873068e-05,100.21477950286281,0.0,2
4825,2.3064999822963728e-05,2.3183999999787375e-05,100.51593400276192,0.0,0
4826,2.2693000119033968e-05,2.275299999965341e-05,100.26439818580496,0.0,3
4827,2.686099969650968e-05,2.6990999999920717e-05,100.48397418145211,0.0,2
4828,2.8173999908176484e-05,2.829300000017909e-05,100.42237556751064,0.0,1
4829,2.31839999287331e-05,2.3222999999905625e-05,100.16821976920467,0.0,3
4830,2.298499975950108e-05,2.306299999998984e-05,100.33935280097847,0.0,0
4831,2.2973999875830486e-05,2.3033999999810817e-05,100.26116533605214,0.0,2
4832,2.2994000119069824e-05,2.306299999998984e-05,100.30007776186274,0.0,2
4833,2.292399994985317e-05,2.3012999999849626e-05,100.38823961870156,0.0,0
4834,2.2864000129629858e-05,2.292299999995251e-05,100.258047017093,0.0,1
4835,2.2973999875830486e-05,2.304400000019413e-05,100.30469280378679,0.0,1
4836,2.2914000055607175e-05,2.2972999999648636e-05,100.25748426245214,0.0,2
4837,2.298399977007648e-05,2.3052999999606527e-05,100.30020984258745,0.0,1
4838,2.2973999875830486e-05,2.302300000023294e-05,100.21328512521673,0.0,1
4839,2.2833999992144527e-05,2.29630000001535e-05,100.56494704411558,0.0,2
4840,2.3144999886426376e-05,2.31939999997266e-05,100.21170928295817,0.0,2
4841,3.0469000193988904e-05,3.0467000000200528e-05,99.99343531531838,0.0,1
4842,2.3225000404636376e-05,2.3343000000064507e-05,100.50807144616702,0.0,0
4843,2.307399972778512e-05,2.3113000000130057e-05,100.16902259168346,0.0,1
4844,2.2944999727769755e-05,2.300399999999314e-05,100.25713782054213,0.0,3
4845,2.2733000150765292e-05,2.2833000000055392e-05,100.4398884820609,0.0,1
4846,2.2904000161361182e-05,2.298400000011469e-05,100.34928326139496,0.0,1
4847,2.2973999875830486e-05,2.3053000000050616e-05,100.3438675226217,0.0,3
4848,2.751300007730606e-05,2.7642000000049904e-05,100.46886897968734,0.0,3
4849,2.3585000235470943e-05,2.367399999991804e-05,100.37735748805821,0.0,0
4850,2.3063999833539128e-05,2.3113000000130057e-05,100.2124530304569,0.0,3
4851,2.3254000097949756e-05,2.3354000000086472e-05,100.43003311996002,0.0,2
4852,2.6641000204108423e-05,2.6720000000146626e-05,100.29653464747177,0.0,0
4853,2.3184000383480452e-05,2.3303999999946257e-05,100.51759668081834,0.0,2
4854,2.281400020365254e-05,2.2893000000134833e-05,100.34627770569426,0.0,1
4855,2.298399977007648e-05,2.3082999999868292e-05,100.43073542804635,0.0,3
4856,2.2974999865255086e-05,2.3042999999667302e-05,100.29597447142993,0.0,0
4857,2.3203999717225088e-05,2.327400000012858e-05,100.30167334837334,0.0,3
4858,2.307399972778512e-05,2.319400000017069e-05,100.5200670616333,0.0,2
4859,2.3114999748941045e-05,2.319400000017069e-05,100.34177050438109,0.0,3
4860,2.2622999949817313e-05,2.2702999999957285e-05,100.35362264207855,0.0,2
4861,2.304400004504714e-05,2.3123000000069283e-05,100.34282223080938,0.0,1
4862,2.321500005564303e-05,2.3323999999824707e-05,100.46952377307956,0.0,1
4863,2.312400010850979e-05,2.319300000008795e-05,100.29839081151349,0.0,2
4864,3.5027000194531865e-05,3.5265999999811726e-05,100.68233021369946,0.0,1
4865,2.4718000076973112e-05,2.4806999999960055e-05,100.36006118096041,0.0,1
4866,2.3144999886426376e-05,2.3263000000106615e-05,100.509829830457,0.0,2
4867,2.717200004553888e-05,2.7280999999934608e-05,100.40114807232831,0.0,0
4868,2.3053999939293135e-05,2.3134000000091248e-05,100.34701162925641,0.0,3
4869,2.3084000076778466e-05,2.3204000000109914e-05,100.5198402483639,0.0,1
4870,2.2803999854659196e-05,2.2873000000256383e-05,100.3025791354015,0.0,1
4871,2.2864000129629858e-05,2.2913000000013284e-05,100.21431013867046,0.0,0
4872,2.2512999748869333e-05,2.2611999999977428e-05,100.43974704487377,0.0,0
4873,2.2773999717173865e-05,2.2852999999933843e-05,100.3468880466368,0.0,2
4874,2.27240002459439e-05,2.2812999999732853e-05,100.39165531079783,0.0,0
4875,2.2683000224787975e-05,2.277299999997595e-05,100.3967719186002,0.0,2
4876,2.2833999992144527e-05,2.29630000001535e-05,100.56494704411558,0.0,2
4877,2.25640001190186e-05,2.267300000013961e-05,100.4830698481921,0.0,2
4878,2.7052000405092258e-05,2.713099999995805e-05,100.29202866214257,0.0,3
4879,2.355600008741021e-05,2.3623999999777823e-05,100.28867342551911,0.0,3
4880,2.27240002459439e-05,2.277199999989321e-05,100.21122933211497,0.0,2
4881,2.29540000873385e-05,2.3033000000172166e-05,100.3441662130046,0.0,3
4882,2.2973999875830486e-05,2.3043999999750042e-05,100.30469280185379,0.0,3
4883,2.306400028828648e-05,2.3123000000069283e-05,100.25580866738355,0.0,2
4884,2.2833999992144527e-05,2.292299999995251e-05,100.38976967609092,0.0,3
4885,2.2884000372869195e-05,2.294299999983096e-05,100.2578204247528,0.0,1
4886,2.284399988639052e-05,2.292299999995251e-05,100.34582434755244,0.0,1
4887,2.7152000257046893e-05,2.732199999977425e-05,100.62610393752938,0.0,2
4888,2.901600009863614e-05,2.9035000000288136e-05,100.06548077470157,0.0,1
4889,2.3394999971060315e-05,2.344500000006633e-05,100.21372100477821,0.0,1
4890,2.3004000013315817e-05,2.3074000000011807e-05,100.30429484722427,0.0,1
4891,2.2944000193092506e-05,2.3074000000011807e-05,100.56659608536107,0.0,3
4892,2.672099981282372e-05,2.679999999966043e-05,100.29564831926234,0.0,1
4893,2.3284999770112336e-05,2.3354000000086472e-05,100.29632909879906,0.0,3
4894,2.2914000055607175e-05,2.302300000023294e-05,100.47569147403878,0.0,2
4895,2.270400000270456e-05,2.2811999999650112e-05,100.47568709008408,0.0,1
4896,2.2764000277675223e-05,2.290300000007406e-05,100.61061202206693,0.0,1
4897,2.2762999833503272e-05,2.2833000000055392e-05,100.30751731785847,0.0,1
4898,2.2624000393989263e-05,2.2742999999714186e-05,100.5259883471207,0.0,1
4899,2.3165000129665714e-05,2.3223999999988365e-05,100.25469402111979,0.0,0
4900,2.3004000013315817e-05,2.3053000000050616e-05,100.21300637587565,0.0,1
4901,2.2692999664286617e-05,2.2833000000055392e-05,100.61693181967964,0.0,0
4902,2.2483000066131353e-05,2.2582000000159752e-05,100.4403324010906,0.0,0
4903,2.6701000024331734e-05,2.6831000000004934e-05,100.48687305926644,0.0,3
4904,2.2944000193092506e-05,2.3012999999849626e-05,100.30073137280522,0.0,3
4905,2.31839999287331e-05,2.325300000016739e-05,100.29761935665282,0.0,3
4906,2.6841000362765044e-05,2.6990999999920717e-05,100.5588451813583,0.0,1
4907,2.3174000034487108e-05,2.3303999999946257e-05,100.56097335490499,0.0,1
4908,2.2694000108458567e-05,2.273299999977496e-05,100.17185111099853,0.0,1
4909,2.2864000129629858e-05,2.294300000027505e-05,100.34552077588039,0.0,3
4910,2.2893999812367838e-05,2.296299999970941e-05,100.301389830991,0.0,1
4911,2.7834000320581254e-05,2.794200000000302e-05,100.38801350211205,0.0,1
4912,2.3134000002755783e-05,2.3203000000027174e-05,100.29826228608616,0.0,1
4913,2.2803999854659196e-05,2.288299999975152e-05,100.34643108926429,0.0,0
4914,2.2773999717173865e-05,2.2863000000317157e-05,100.39079777047762,0.0,2
4915,2.2824000097898534e-05,2.2953000000214274e-05,100.56519410165801,0.0,1
